genes;p_value;beta_coef;std_err;fdr_bh_adj_pval
RPLP2;0.6160008952173263;-0.00047268818507553717;0.0009424975946715909;0.987878277274062
EBAG9;0.6160454446020633;-0.0003722387932819599;0.0007423042835915725;0.987878277274062
MTHFS;0.6161462818974692;-0.0006575388905217019;0.0013116135967427788;0.987878277274062
ANO5;0.6161467085248149;-8,92E+10;0.00017795078644404128;0.987878277274062
ARMCX1;0.6162726348033308;-0.000533311260400045;0.0010641939773253185;0.987878277274062
KRTAP19-3;0.6162741847822677;-0.0023878444081172697;0.004764836212876543;0.987878277274062
ZNF286A;0.6162793133069919;-0.00019476426884880319;0.00038864899808485235;0.987878277274062
GNE;0.6163411791196032;-0.00011761219907605814;0.00023473444852589324;0.9878921067412418
VEZF1;0.6165207895993122;-0.0003744046327708844;0.0007476303623055549;0.98795663365754
PLEKHA8;0.6165623415918156;0.0001050846862389132;0.0002098632272701026;0.98795663365754
PLEKHG5;0.6166232341621505;4,82E+10;9,63E+09;0.98795663365754
GSTM2;0.6166824832042546;-0.00022541986053485453;0.00045033650356108657;0.98795663365754
ATP13A2;0.6167086755913562;-8,43E+10;0.00016842102378800984;0.98795663365754
ZC3H15;0.6167296604790368;-0.00013973156225030063;0.0002791885736645694;0.98795663365754
C6orf223;0.6167697722689628;0.0003766953911575569;0.0007527363315013023;0.98795663365754
C1orf216;0.6168073723282281;-0.00011319236376715408;0.00022621221619096443;0.98795663365754
MEDAG;0.6168980043653697;-0.00016763144464393705;0.00033509362097359265;0.9879630158070032
GPATCH2;0.6170000438597667;-0.00010590238891357112;0.00021175919043126383;0.9879630158070032
NKX1-2;0.6170332946258515;7,74E+10;0.00015476190136297602;0.9879630158070032
